"Comment","Toxicity","toxic","severe_toxic","obscene","threat","insult","identity_hate","source","manual_override"
"đến cua còn biết xếp hàng theo trật tự nữa là ngẫm về con người mới thấy lấy ví dụ nhỏ trong các bệnh viện thì sao tình cảnh chen lấn xô đẩy nhiều khi tự ý chen ngang hàng hoặc từ đâu tới chen lên đầu hàng như giả vờ không biết trong việc đăng ký khám bệnh chờ lấy thuốc mới thấy thật là ngán ngẩm","1","1","0","1","0","1","0","victsd_train","0"
"chó bố sau khi đi làm xa về thằng đen sỳ này là con ai ở đâu ra hả","0","0","0","0","0","0","0","victsd_train","0"
"mua sớm có lợi hơn chậm 1 phút hối hận 1 đời","0","0","0","0","0","0","0","victsd_train","0"
"ủng hộ quan điểm ông biden điều trump đang làm không phải tranh luận mà là ngụy luận cố tình ngắt quãng các phát biểu của người khác để đổi hướng chủ đề mình bị công kích cả buổi tranh luận trump không có nhiều phát biểu về tình hình quốc gia mà chỉ chăm chăm vào công kích đối thủ","1","1","0","1","0","1","0","victsd_train","0"
"loại côn đồ này chắc phải nâng mức án cao nhất dành cho chúng xã hội không yên người dân lo sợ","1","1","0","0","0","0","0","victsd_train","0"
"dạy và học đồng bộ cần đào tạo từ cái gốc đại học và sau đại học","0","0","0","0","0","0","0","victsd_valid","0"
"làm mẹ làm cậu mà mất nhân tính và vô lương tâm thì trời kg dung đất không tha luật pháp kg thể dung thứ phải trừng trị thật nghiêm để bọn chúng ăn năn sám hối trong lao lý suốt cuộc đời còn lại","1","1","0","0","0","0","0","victsd_valid","0"
"cải tiến chương trình nhiều quá thành ra không còn chuẩn chỉnh nữa cấp 1 thì học cộng trừ nhân chia thôi giờ về mở sách con ra thấy làm phép gộp tách gôm ngay cả người lớn còn ít dùng những từ đó để làm phép toàn hàng ngày thì làm sao tụi nhỏ hiểu","1","1","0","1","0","1","0","victsd_test","0"
"càng kiên định con đường đã chọn coi như nằm gai nếm mật cùng các bn covid khác","1","1","0","1","0","1","0","victsd_test","0"
"đang là cử tri dao động xem xong buổi tranh luận đầu tiên của hai ông thậm chí còn dao động hơn","0","0","0","0","0","0","0","victsd_train","0"
"huyền thoại của những huyền thoại","0","0","0","0","0","0","0","victsd_train","0"
"ờ nhưng 100 người đó khiến 100trieu người nghe theo","0","0","0","0","0","0","0","victsd_train","0"
"mong mỗi ngày không còn ai trong cộng đồng lây nhiễm nữa mong các y bác sỹ luôn đủ sức khỏe để giúp đời","1","1","0","1","0","1","0","victsd_valid","0"
"tôi ủng hộ ông trump mong ông được thêm một nhiệm kỳ nữa","0","0","0","0","0","0","0","victsd_train","0"
"môi trường xấu","0","0","0","0","0","0","0","victsd_valid","0"
"những người bị ngộ độc đã ăn và nhập viện ngày 27 8 ngay 29 8 bộ y tế khuyến cáo mấy thánh đọc cho kỹ","0","0","0","0","0","0","0","victsd_train","0"
"thích tiền của mu thôi","0","0","0","0","0","0","0","victsd_train","0"
"phạt thật nặng và tước bằng lái đối với trường hợp này","0","0","0","0","0","0","0","victsd_train","0"
"ngoài nhân vật captain america thì black panther là nhân vật thứ 2 của marvel mà tôi yêu thích điểm chung của cả 2 là sự chính trực dũng cảm những tính đức rất đáng quý của người đàn ông black panther còn dễ thương ở chỗ tuy là đức vua nhưng rất giản dị hiền hòa và yêu thương gia đình rất thân với em gái tôi còn định may một bộ đồ cosplay black panther để tham gia chạy half marathon vne sắp tới vì tôi rất ấn tượng cảnh black panther cùng captain america tung những bước chạy mạnh mẽ để xung phong xuất chiến trong trận đánh infinity rip anh boseman không ai là không thể thay thế nhưng chắc chắn người thay thế anh sẽ không mang lại cùng một cảm xúc mạnh mẽ như anh đã từng","0","0","0","0","0","0","0","victsd_valid","0"
"thế mới thấy nhà ấy vĩ đại đến chừng nào cùng bàn thua nhưng lại có đến 2 lần được hưởng niềm vui bàn thắng","0","0","0","0","0","0","0","victsd_train","0"
"lấy than tre ở đâu không biết nhưng chắc không phải nhật","1","1","0","0","0","0","0","victsd_test","0"
"sản phẩm này đáng ra phải được thu hồi triệt để hy vọng không ai bị nguy hại sức khỏe vì sản phẩm này nữa công ty đưa sản phẩm này ra thị trường bị xử lý ra sao","0","0","0","0","0","0","0","victsd_train","0"
"sinh vật khổng lồ hiếm hoi","0","0","0","0","0","0","0","victsd_train","0"
"khám phục các bác sĩ chuyên môn và kinh nghiệm của các bác sĩ đã cứu sống cháu bé xin cảm ơn","1","1","0","1","0","1","0","victsd_train","0"
"thật ra anh ấy pha i cám ơn các mạnh thường quân rất nhiều","1","1","0","1","0","1","0","victsd_valid","0"
"tâm an thì mọi việc đều an tâm động thì mọi việc đều động chuyện tro cốt thì dần dần được giải quyết rồi cứ thế mà làm thì ổn thỏa thôi","0","0","0","0","0","0","0","victsd_train","0"
"barca ghi 7 bàn thì messi 1 bàn nhờ pen và cules nói messi gánh barca trên vai","0","0","0","0","0","0","0","victsd_train","0"
"trên 300 công ty mỹ có các tập đoàn lớn kiện chính quyền trump thì đủ hiểu rồi điều chưa từng xảy ra ở đời tổng thống nào","1","1","0","1","0","1","0","victsd_train","0"
"who ngăn chặn thế nào","0","0","0","0","0","0","0","victsd_valid","0"
"cứ mỗi lần nghe tin bão vào miền trung lòng lại thấy thương quê hương cồn cào và nhớ mẹ da diếc","0","0","0","0","0","0","0","victsd_valid","0"
"ko can thì ôm bé vào lòng cũng dc mà chuyện con nít nó mới 2 tuổi hiểu cái j mà đánh nó đàn ông j chỉ biết bắt nạt con nít","1","1","0","0","0","0","0","victsd_train","0"
"bán chạy hay ko nó phụ thuộc vào giá và chất lượng tương xứng lòng yêu nước có nhiều cách để thể hiện chứ ko phải mua xe thường giá chát mới là yêu nước","0","0","0","0","0","0","0","victsd_valid","0"
"mỗi lần đọc tin mới nhất về trúc nhi và diệu nhi là tôi lại thấy vui mong 2 con mau xuất viện nhìn 2 con rất đáng yêu","0","0","0","0","0","0","0","victsd_train","0"
"tốt nhất là không cho cháu về ở cùng bố mẹ nữa vì lý lịch của cả bố lẫn mẹ đều phức tạp mong rằng hai bên nội ngoại cố gắng nuôi cháu cho cháu trưởng thành đã đến lúc đó cháu sẽ nhận thức được cái tốt xấu và biết cách tự bảo vệ chín bản thân mình thương con lắm mong con nhiều sức khỏe","0","0","0","0","0","0","0","victsd_train","0"
"đúng ngày đầu tiên đi học thương các con quá","1","1","0","1","0","1","0","victsd_train","0"
"chạy bộ là một bộ môn đặc biệt lợi lạc cho sức khỏe vượt qua lười biếng mình chạy bộ một ngày 4km 1 tháng sau thấy lợi lạc vô cùng tinh thần thoải mái phấn chấn hp hơn giảm kg bụng nhỏ lại cơ bớp săn chắc hơn da dẻ hồng hào khỏe khoắn giảm hẳn bệnh thoái hóa cột sống nhức mỏi tay chân nói vậy để khuyến khích ai đó duy trì chạy bộ hàng ngày","0","0","0","0","0","0","0","victsd_train","0"
"tôi chưa xem vua bánh mì vn nhưng phiên bản hàn đã xem không biết có dính líu với nhau ko nhưng nếu như giống nội dung của phiên bản hàn thì đúng thực cô đơn trong nhà mình diễn tả đúng tâm trạng nội dung hát ballad hay rồi đấy ít bữa làm mấy bài bolero dân ca nhưng phối nhạc kiểu mới nhé lâm lâu lâu mới ra làm mấy bài thay đổi phong cách xem nhé","0","0","0","0","0","0","0","victsd_valid","0"
"hẹn hò ít ghê","1","1","0","0","0","0","0","victsd_train","0"
"ngày nhỏ tôi cũng đi bắt cá thế này nhưng phải hì hục đắp bờ và mấy anh em tát cả buổi mới cạn vì lúc đó chả ở đâu có máy bơm cả mệt những cũng vui khi nhìn thấy thành quả là những cú cá tràu cá rô riếc tươi ngon cá tự nhiên thế này rất ngon ngọt tuy nhiên ngày xưa thì khác bây giờ nên khác đi chứ cá to nhỏ chí mén gì bắt tuốt cạo vảy kho nấu ăn thế này là ko được như một số bạn đã có ý kiến là cá nhỏ phải thả trở lại ùng sau khi đã xả lại nước vào dũng cảm đi đừng tiếc để mùa sau nó lớn rồi bắt tiếp chứ ăn hết thế này mua sau vừa ít và cá lại nhỏ chưa ngon","1","1","0","1","0","1","0","victsd_train","0"
"chúc mừng anh sắp được nằm ngủ cuộc sống sau này sẽ dần cải thiện dễ sinh hoạt làm việc hơn nghĩ tới đó là vui lắm rồi anh ạ cảm ơn ekip y bác sĩ đã thật tâm huyết với công cuộc chăm sóc sức khoẻ nhân dân","0","0","0","0","0","0","0","victsd_valid","0"
"lu c trươ c ko di h ma co n suy thoa i toa n câ u hoa n ca h na y ma ta o thêm viê c la m gia m thâ t nghiê p dân đơ khô mư g ru i sao đo i ho i ô n đi h hơn đc tư tư ư g pho chư di h đâu lươ g trươ c đc tươg lai","0","0","0","0","0","0","0","victsd_valid","0"
"vô bổ cam lùi là đủ","1","1","0","0","0","0","0","victsd_train","0"
"đã đầu tư thì phải chịu rủi ro bạn ạ biết trước thì ai cũng mang tiền ra đầu tư cả bạn đầu tư vào đất thì sự rủi ro ít hơn chứ ko có nghĩa là ko có","0","0","0","0","0","0","0","victsd_train","0"
"nó trở thành quy luật rồi thùng rỗng kêu to những kẻ nổ nhiều đều thất bại","0","0","0","0","0","0","0","victsd_train","0"
"rao giá vậy mới lừa được chứ","0","0","0","0","0","0","0","victsd_train","0"
"cứ xe nhật mà đi cho nó lành còn muốn mẫu mã optin này nọ thì nên mua xe trung quốc về khoản này thì xe hàn cũng không so được","0","0","0","0","0","0","0","victsd_train","0"
"cái gì cũng có cái được và cái mất một lớp học trung bình ở việt nam 50 hs lớp không biết giáo viên có bao quát hết được 50 cái diện thoại kết nối wifi trong tiết học mà không dùng điện thoại đóng tiền 100k năm gửi tin nhắc điện tử mà bài báo đã phản ánh thu đủ loại tiền mới đọc hôm qua giờ phải trang bị thêm cái điện thoại thông minh cho con đi học nữa chắc kêu trời chả biết làm sao cho vừa","0","0","0","0","0","0","0","victsd_test","0"
"triệu tập còn không thèm tới chứng tỏ thói côn đồ ngang ngược","1","1","0","0","0","0","0","victsd_train","0"
"cầm thú mới sàm sỡ qhtd cháu ruột mình như vậy k thực hiện trách nhiệm nuôi con mà còn hành hạ con đẻ cạn lời","1","1","0","0","0","0","0","victsd_train","0"
"yêu tinh cá sấu xd","0","0","0","0","0","0","0","victsd_train","0"
"người hàn dùng xe hàn rất khâm phục tinh thần ái quốc của người hàn","0","0","0","0","0","0","0","victsd_train","0"
"nhớ ngày xưa yêu dấu nơi quê nghèo hậu giang","0","0","0","0","0","0","0","victsd_test","0"
"kết cục cho cuộc tình tay 3 đường ai nấy đi","0","0","0","0","0","0","0","victsd_train","0"
"chúc hạnh phúc đại gia đình cảm phục cường","0","0","0","0","0","0","0","victsd_train","0"
"vậy nên mới chuyển sang bán nồi niêu xoong chảo","0","0","0","0","0","0","0","victsd_train","0"
"ngày ngày đón tin vui mong dịch qua sớm","0","0","0","0","0","0","0","victsd_test","0"
"việt nam rất nhiều người giỏi luôn xoay chuyển được mọi tình thế giờ thêm phần nghiên cứu các thiết bị y tế công nghệ cao nữa để chủ động thêm thì quá tốt","1","1","0","1","0","1","0","victsd_train","0"
"xem xong chóng hê t ca mă t","1","1","0","0","0","0","0","victsd_train","0"
"nên mua xe ford focus 2 0 at ghia 2011","0","0","0","0","0","0","0","victsd_train","0"
"không thể tưởng tượng được những kẻ này cứ như là ma đói ma khát thế này thì còn ai dám du lịch nơi đây nữa chứ","1","1","0","0","0","0","0","victsd_train","0"
"tôi thích juve cung bảng barca hơn vì cr7 có dịp tái ngộ m10","0","0","0","0","0","0","0","victsd_train","0"
"thương quá hết cây rồi đến tường đổ chết học sinh","0","0","0","0","0","0","0","victsd_train","0"
"tôi thấy xe bồn đỏ đèn phanh từ lúc xe có camera chưa vượt nhưng xe vẫn chạy lúc đâm vào người vẫn đang đỏ đèn phanh hình như mất phanh thì phải","0","0","0","0","0","0","0","victsd_test","0"
"mỗi cây mỗi hoa mỗi nhà mỗi cảnh mình không ở địa vị người ta hiểu không thấu đáo được muốn cải thiện do cả hệ thống xã hội chứ k riêng gì một vài người vất vả còn dài nhưng đúng là người cha có trách nhiệm","0","0","0","0","0","0","0","victsd_train","0"
